Customer_Id,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Credit_Limit(INR),Total_Revolving_Bal,Total_Revolving_Bal(INR),Total_Trans_Amt,Total_Trans_Amt(INR),Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
717045033,Blue,295,0,105,11-06-2023,Week-24,Q2,2023,8459,723413.68,757,64738.64,4677,399977.04,87,0.089,Chip ,Entertainment,280.62,0
717047583,Blue,100,0,69,11-06-2023,Week-24,Q2,2023,4779,408700.08,2517,215253.84,8912,762154.24,63,0.527,Swipe ,Food,534.72,0
717049533,Blue,100,1,91,11-06-2023,Week-24,Q2,2023,7262,621046.24,1466,125372.32,1438,122977.76,28,0.202,Swipe ,Bills,201.32,0
717050883,Blue,250,1,122,11-06-2023,Week-24,Q2,2023,2688,229877.76,1617,138285.84,4183,357730.16,71,0.602,Chip ,Entertainment,1045.75,0
717052158,Blue,370,1,81,11-06-2023,Week-24,Q2,2023,21718,1857323.36,2386,204050.72,3492,298635.84,66,0.11,Swipe ,Bills,1012.68,0
717060858,Blue,300,1,116,11-06-2023,Week-24,Q2,2023,6911,591028.72,2517,215253.84,8123,694678.96,71,0.364,Chip ,Food,1380.91,0
717066408,Blue,420,1,87,11-06-2023,Week-24,Q2,2023,5550,474636,1518,129819.36,2540,217220.8,62,0.274,Online ,Grocery,431.8,0
717069033,Blue,250,1,94,11-06-2023,Week-24,Q2,2023,4829,412976.08,1153,98604.56,4778,408614.56,65,0.239,Swipe ,Food,668.92,0
717072108,Blue,435,0,93,11-06-2023,Week-24,Q2,2023,2762,236206.24,0,0,2571,219871.92,44,0,Swipe ,Food,668.46,0
717073308,Blue,190,1,84,11-06-2023,Week-24,Q2,2023,2679,229108.08,727,62173.04,4804,410838.08,78,0.271,Chip ,Grocery,1249.04,0
717074283,Blue,270,0,71,18-06-2023,Week-25,Q2,2023,17678,1511822.56,0,0,2566,219444.32,49,0,Chip ,Fuel,667.16,0
717076458,Blue,95,1,72,18-06-2023,Week-25,Q2,2023,8155,697415.6,1178,100742.56,14955,1278951.6,102,0.144,Swipe ,Bills,4037.85,0
717078933,Blue,295,1,69,18-06-2023,Week-25,Q2,2023,4205,359611.6,2517,215253.84,4256,363973.12,69,0.599,Chip ,Entertainment,936.32,0
717081483,Silver,125,0,156,18-06-2023,Week-25,Q2,2023,25187,2153992.24,2209,188913.68,16606,1420145.12,96,0.088,Chip ,Travel,4483.62,0
717084708,Blue,385,0,72,18-06-2023,Week-25,Q2,2023,2484,212431.68,1543,131957.36,3802,325147.04,68,0.621,Chip ,Entertainment,1064.56,0
717085983,Blue,125,0,107,18-06-2023,Week-25,Q2,2023,3299,282130.48,2517,215253.84,4312,368762.24,84,0.763,Swipe ,Entertainment,431.2,0
717087858,Blue,200,0,86,18-06-2023,Week-25,Q2,2023,2146,183525.92,967,82697.84,4253,363716.56,74,0.451,Swipe ,Food,467.83,0
717090183,Blue,300,1,113,18-06-2023,Week-25,Q2,2023,21697,1855527.44,2144,183354.88,2117,181045.84,48,0.099,Swipe ,Bills,338.72,0
717091533,Blue,200,1,119,18-06-2023,Week-25,Q2,2023,13613,1164183.76,1172,100229.44,4253,363716.56,84,0.086,Chip ,Grocery,467.83,0
717093858,Blue,335,1,99,18-06-2023,Week-25,Q2,2023,2154,184210.08,1490,127424.8,3664,313345.28,63,0.692,Chip ,Fuel,439.68,0
717094758,Blue,295,0,95,18-06-2023,Week-25,Q2,2023,8823,754542.96,0,0,4453,380820.56,84,0,Chip ,Bills,846.07,0
717095733,Blue,300,0,60,18-06-2023,Week-25,Q2,2023,3212,274690.24,2517,215253.84,4284,366367.68,69,0.784,Online ,Fuel,428.4,0
717096858,Blue,345,1,67,18-06-2023,Week-25,Q2,2023,6492,555195.84,719,61488.88,4828,412890.56,78,0.111,Swipe ,Grocery,1062.16,0
717098208,Blue,445,0,83,18-06-2023,Week-25,Q2,2023,5848,500120.96,950,81244,1961,167704.72,51,0.162,Swipe ,Entertainment,156.88,0
717099408,Blue,345,0,72,18-06-2023,Week-25,Q2,2023,10529,900440.08,0,0,4583,391938.16,87,0,Chip ,Entertainment,916.6,0
717100833,Blue,385,1,55,18-06-2023,Week-25,Q2,2023,3148,269216.96,0,0,1401,119813.52,31,0,Swipe ,Food,126.09,0
717103758,Blue,325,0,133,18-06-2023,Week-25,Q2,2023,18550,1586396,0,0,2616,223720.32,42,0,Online ,Travel,313.92,0
717105258,Blue,475,1,114,18-06-2023,Week-25,Q2,2023,3992,341395.84,1289,110235.28,2181,186519.12,32,0.323,Swipe ,Fuel,196.29,0
717107808,Blue,125,1,105,18-06-2023,Week-25,Q2,2023,1438.3,123003.416,1218,104163.36,4600,393392,76,0.847,Swipe ,Grocery,1150,0
717109983,Blue,175,1,58,18-06-2023,Week-25,Q2,2023,2275,194558,2138,182841.76,7768,664319.36,83,0.94,Swipe ,Fuel,2252.72,0
717112533,Blue,285,1,108,18-06-2023,Week-25,Q2,2023,6946,594021.92,0,0,4058,347040.16,88,0,Chip ,Entertainment,689.86,0
717114708,Blue,245,1,91,18-06-2023,Week-25,Q2,2023,2991,255790.32,1830,156501.6,4414,377485.28,77,0.612,Swipe ,Bills,750.38,0
717121758,Blue,275,0,80,18-06-2023,Week-25,Q2,2023,3008,257244.16,2517,215253.84,4627,395701.04,68,0.837,Swipe ,Fuel,555.24,0
717123858,Blue,365,0,116,18-06-2023,Week-25,Q2,2023,3635,310865.2,1617,138285.84,4045,345928.4,62,0.445,Chip ,Fuel,849.45,0
717124983,Blue,480,1,68,18-06-2023,Week-25,Q2,2023,4760,407075.2,0,0,1459,124773.68,20,0,Swipe ,Grocery,116.72,0
717125958,Blue,415,0,69,18-06-2023,Week-25,Q2,2023,2652,226799.04,1581,135207.12,4747,405963.44,80,0.596,Swipe ,Grocery,949.4,0
717127083,Blue,360,0,110,18-06-2023,Week-25,Q2,2023,15017,1284253.84,1733,148206.16,2076,177539.52,58,0.115,Online ,Bills,539.76,0
717128283,Blue,225,1,93,18-06-2023,Week-25,Q2,2023,5525,472498,2409,206017.68,2305,197123.6,33,0.436,Swipe ,Grocery,184.4,0
717129333,Blue,380,1,93,18-06-2023,Week-25,Q2,2023,1438.3,123003.416,0,0,4434,379195.68,73,0,Chip ,Bills,1019.82,0
717130383,Blue,100,0,117,18-06-2023,Week-25,Q2,2023,2334,199603.68,707,60462.64,1386,118530.72,30,0.303,Swipe ,Grocery,304.92,0
717131283,Blue,125,0,161,18-06-2023,Week-25,Q2,2023,6034,516027.68,1579,135036.08,4712,402970.24,67,0.262,Chip ,Fuel,376.96,1
717132633,Blue,295,1,105,18-06-2023,Week-25,Q2,2023,7348,628400.96,1466,125372.32,3066,262204.32,61,0.2,Swipe ,Entertainment,459.9,1
717134058,Blue,250,1,70,18-06-2023,Week-25,Q2,2023,5018,429139.36,1131,96723.12,4028,344474.56,81,0.225,Swipe ,Fuel,241.68,1
717135333,Blue,280,1,88,18-06-2023,Week-25,Q2,2023,17970,1536794.4,1390,118872.8,13204,1129206.08,97,0.077,Chip ,Bills,792.24,1
717136533,Blue,285,0,102,18-06-2023,Week-25,Q2,2023,2586,221154.72,835,71409.2,4883,417594.16,73,0.323,Swipe ,Entertainment,1171.92,1
717138558,Blue,465,1,100,18-06-2023,Week-25,Q2,2023,3665,313430.8,0,0,1813,155047.76,31,0,Swipe ,Bills,126.91,1
717139608,Blue,300,0,89,18-06-2023,Week-25,Q2,2023,3462,296070.24,1817,155389.84,4635,396385.2,65,0.525,Chip ,Bills,1112.4,0
717140733,Blue,150,0,76,18-06-2023,Week-25,Q2,2023,6616,565800.32,831,71067.12,9065,775238.8,85,0.126,Swipe ,Fuel,1269.1,0
717141858,Blue,285,1,78,18-06-2023,Week-25,Q2,2023,13904,1189070.08,625,53450,3151,269473.52,67,0.045,Swipe ,Entertainment,598.69,0
717146208,Blue,125,1,70,18-06-2023,Week-25,Q2,2023,4257,364058.64,2517,215253.84,2828,241850.56,50,0.591,Swipe ,Grocery,452.48,0
717147708,Blue,455,0,73,18-06-2023,Week-25,Q2,2023,3650,312148,1270,108610.4,4250,363460,81,0.348,Swipe ,Food,552.5,0
717151383,Blue,125,1,109,18-06-2023,Week-25,Q2,2023,2568,219615.36,1603,137088.56,3616,309240.32,85,0.624,Swipe ,Grocery,1012.48,0
717159858,Blue,270,1,68,18-06-2023,Week-25,Q2,2023,2730,233469.6,1351,115537.52,2319,198320.88,61,0.495,Swipe ,Bills,185.52,0
717166383,Blue,325,0,85,18-06-2023,Week-25,Q2,2023,2166,185236.32,1465,125286.8,5097,435895.44,82,0.676,Swipe ,Bills,1478.13,0
717167283,Blue,270,0,87,18-06-2023,Week-25,Q2,2023,9165,783790.8,0,0,1846,157869.92,56,0,Swipe ,Bills,424.58,0
717171408,Blue,200,0,106,18-06-2023,Week-25,Q2,2023,9959,851693.68,0,0,2021,172835.92,41,0,Swipe ,Travel,222.31,0
717172308,Blue,425,0,104,18-06-2023,Week-25,Q2,2023,3304,282558.08,0,0,1731,148035.12,32,0,Chip ,Grocery,294.27,0
717173358,Blue,245,0,103,18-06-2023,Week-25,Q2,2023,9502,812611.04,1881,160863.12,14418,1233027.36,100,0.198,Swipe ,Food,1297.62,0
717174558,Blue,225,1,148,18-06-2023,Week-25,Q2,2023,9129,780712.08,0,0,7733,661326.16,81,0,Swipe ,Travel,2242.57,0
717176508,Blue,200,1,84,18-06-2023,Week-25,Q2,2023,2656,227141.12,1166,99716.32,4171,356703.92,80,0.439,Online ,Grocery,333.68,0
717177783,Silver,125,1,87,18-06-2023,Week-25,Q2,2023,13313,1138527.76,0,0,15549,1329750.48,121,0,Swipe ,Fuel,3109.8,0
717179508,Blue,345,0,86,18-06-2023,Week-25,Q2,2023,2382,203708.64,1565,133838.8,4011,343020.72,68,0.657,Chip ,Grocery,922.53,0
717180633,Blue,460,1,63,18-06-2023,Week-25,Q2,2023,2483,212346.16,1372,117333.44,1704,145726.08,35,0.553,Swipe ,Entertainment,255.6,0
717181833,Silver,125,0,97,18-06-2023,Week-25,Q2,2023,10190,871448.8,891,76198.32,3768,322239.36,59,0.087,Swipe ,Fuel,226.08,0
717182883,Blue,430,1,109,18-06-2023,Week-25,Q2,2023,2279,194900.08,1432,122464.64,4169,356532.88,74,0.628,Swipe ,Fuel,333.52,0
717185658,Blue,365,1,100,18-06-2023,Week-25,Q2,2023,22754,1945922.08,0,0,8531,729571.12,77,0,Chip ,Travel,511.86,0
717189183,Blue,150,1,116,18-06-2023,Week-25,Q2,2023,10467,895137.84,1961,167704.72,2665,227910.8,65,0.187,Swipe ,Entertainment,559.65,0
717190533,Blue,330,1,116,18-06-2023,Week-25,Q2,2023,12938,1106457.76,661,56528.72,1282,109636.64,32,0.051,Swipe ,Entertainment,115.38,0
717192933,Blue,480,0,119,18-06-2023,Week-25,Q2,2023,8302,709987.04,2517,215253.84,1576,134779.52,34,0.303,Swipe ,Bills,441.28,0
717195933,Blue,190,1,60,18-06-2023,Week-25,Q2,2023,5298,453084.96,0,0,2431,207899.12,37,0,Chip ,Entertainment,340.34,0
717198633,Blue,295,1,90,18-06-2023,Week-25,Q2,2023,2075,177454,1469,125628.88,2556,218589.12,49,0.708,Swipe ,Bills,664.56,0
717200508,Blue,175,0,145,18-06-2023,Week-25,Q2,2023,3056,261349.12,2038,174289.76,4734,404851.68,73,0.667,Chip ,Entertainment,1230.84,0
717202083,Blue,360,0,72,18-06-2023,Week-25,Q2,2023,7077,605225.04,0,0,2619,223976.88,41,0,Chip ,Grocery,471.42,0
717202908,Blue,345,1,94,18-06-2023,Week-25,Q2,2023,34198,2924612.96,1804,154278.08,4270,365170.4,59,0.053,Chip ,Fuel,1238.3,0
717203958,Blue,450,1,86,18-06-2023,Week-25,Q2,2023,11512,984506.24,988,84493.76,1842,157527.84,32,0.086,Online ,Fuel,221.04,0
717206508,Blue,245,1,85,18-06-2023,Week-25,Q2,2023,2798,239284.96,1806,154449.12,1543,131957.36,35,0.645,Swipe ,Entertainment,123.44,0
717207408,Blue,150,1,83,18-06-2023,Week-25,Q2,2023,12512,1070026.24,666,56956.32,2995,256132.4,60,0.053,Swipe ,Bills,329.45,0
717208833,Blue,440,1,162,18-06-2023,Week-25,Q2,2023,1576,134779.52,0,0,2703,231160.56,56,0,Swipe ,Entertainment,324.36,0
717211608,Blue,125,0,83,18-06-2023,Week-25,Q2,2023,4975,425462,1221,104419.92,4776,408443.52,68,0.245,Swipe ,Bills,477.6,0
717212958,Blue,455,1,118,18-06-2023,Week-25,Q2,2023,3046,260493.92,2415,206530.8,3153,269644.56,57,0.793,Chip ,Entertainment,315.3,0
717214158,Blue,320,1,105,18-06-2023,Week-25,Q2,2023,9815,839378.8,0,0,15475,1323422,94,0,Chip ,Travel,2011.75,0
717217983,Blue,450,1,80,18-06-2023,Week-25,Q2,2023,3143,268789.36,2517,215253.84,5409,462577.68,79,0.801,Swipe ,Food,432.72,0
717219933,Blue,250,1,111,18-06-2023,Week-25,Q2,2023,2402,205419.04,628,53706.56,1930,165053.6,48,0.261,Swipe ,Entertainment,559.7,0
717222033,Blue,470,0,72,18-06-2023,Week-25,Q2,2023,1647,140851.44,1198,102452.96,4272,365341.44,76,0.727,Swipe ,Entertainment,1068,0
717225258,Blue,330,0,116,18-06-2023,Week-25,Q2,2023,13655,1167775.6,1048,89624.96,2383,203794.16,59,0.077,Swipe ,Bills,524.26,0
717229158,Blue,430,1,95,18-06-2023,Week-25,Q2,2023,1628,139226.56,969,82868.88,1893,161889.36,15,0.595,Swipe ,Travel,492.18,0
717231558,Blue,465,0,113,18-06-2023,Week-25,Q2,2023,3002,256731.04,1446,123661.92,4851,414857.52,74,0.482,Swipe ,Bills,1067.22,0
717233058,Blue,175,0,97,18-06-2023,Week-25,Q2,2023,5540,473780.8,1240,106044.8,1524,130332.48,31,0.224,Swipe ,Bills,167.64,0
717234183,Blue,140,1,94,18-06-2023,Week-25,Q2,2023,2710,231759.2,629,53792.08,1718,146923.36,37,0.232,Swipe ,Bills,292.06,0
717237708,Blue,150,1,104,18-06-2023,Week-25,Q2,2023,14265,1219942.8,1878,160606.56,3982,340540.64,58,0.132,Swipe ,Grocery,995.5,0
717239133,Blue,445,0,102,18-06-2023,Week-25,Q2,2023,10317,882309.84,642,54903.84,3939,336863.28,60,0.062,Swipe ,Bills,669.63,0
717241233,Blue,400,1,161,18-06-2023,Week-25,Q2,2023,6089,520731.28,1341,114682.32,14112,1206858.24,123,0.22,Chip ,Travel,1693.44,0
717242058,Blue,100,1,58,18-06-2023,Week-25,Q2,2023,3981,340455.12,0,0,2134,182499.68,42,0,Swipe ,Grocery,298.76,0
717244683,Blue,250,1,116,18-06-2023,Week-25,Q2,2023,21922,1874769.44,1467,125457.84,7409,633617.68,89,0.067,Swipe ,Food,3778.16,0
717247383,Blue,195,1,69,18-06-2023,Week-25,Q2,2023,7514,642597.28,0,0,4789,409555.28,69,0,Swipe ,Food,1053.58,0
717248583,Silver,300,0,125,18-06-2023,Week-25,Q2,2023,11362,971678.24,1871,160007.92,7849,671246.48,88,0.165,Swipe ,Fuel,2276.21,0
717249783,Blue,470,0,119,18-06-2023,Week-25,Q2,2023,1815,155218.8,740,63284.8,1931,165139.12,67,0.408,Swipe ,Travel,308.96,0
717251508,Blue,245,0,142,18-06-2023,Week-25,Q2,2023,34516,2951808.32,0,0,14127,1208141.04,116,0,Chip ,Travel,847.62,0
717252483,Blue,150,0,114,18-06-2023,Week-25,Q2,2023,2796,239113.92,0,0,2196,187801.92,35,0,Swipe ,Fuel,241.56,0
717255333,Blue,490,1,165,18-06-2023,Week-25,Q2,2023,6921,591883.92,0,0,2729,233384.08,44,0,Swipe ,Food,709.54,0
717257658,Blue,390,1,42,18-06-2023,Week-25,Q2,2023,9357,800210.64,1942,166079.84,7971,681679.92,84,0.208,Swipe ,Entertainment,1594.2,0
717260058,Blue,360,1,100,18-06-2023,Week-25,Q2,2023,2322,198577.44,1284,109807.68,1573,134522.96,27,0.553,Swipe ,Entertainment,314.6,0
717261708,Blue,125,1,54,18-06-2023,Week-25,Q2,2023,13457,1150842.64,1248,106728.96,1548,132384.96,41,0.093,Swipe ,Bills,417.96,0
717262833,Blue,200,1,111,18-06-2023,Week-25,Q2,2023,2964,253481.28,2043,174717.36,4345,371584.4,69,0.689,Swipe ,Fuel,695.2,0
717265983,Blue,175,1,97,18-06-2023,Week-25,Q2,2023,9908,847332.16,2066,176684.32,3749,320614.48,80,0.209,Swipe ,Grocery,562.35,0
717267108,Blue,100,0,120,18-06-2023,Week-25,Q2,2023,15755,1347367.6,1410,120583.2,2061,176256.72,61,0.089,Swipe ,Entertainment,144.27,0
717268458,Blue,395,1,129,18-06-2023,Week-25,Q2,2023,3352,286663.04,1713,146495.76,1952,166935.04,50,0.511,Online ,Bills,527.04,0
717271983,Silver,100,1,76,18-06-2023,Week-25,Q2,2023,34516,2951808.32,1388,118701.76,3261,278880.72,64,0.04,Swipe ,Bills,521.76,0
717273333,Blue,325,1,80,18-06-2023,Week-25,Q2,2023,29219,2498808.88,0,0,4575,391254,84,0,Swipe ,Entertainment,366,0
717276708,Blue,390,0,115,18-06-2023,Week-25,Q2,2023,3127,267421.04,2517,215253.84,1470,125714.4,30,0.805,Swipe ,Bills,396.9,0
717277833,Blue,280,1,104,18-06-2023,Week-25,Q2,2023,2339,200031.28,2080,177881.6,2294,196182.88,45,0.889,Swipe ,Bills,550.56,0
717278808,Blue,370,0,76,18-06-2023,Week-25,Q2,2023,1788,152909.76,0,0,3511,300260.72,56,0,Swipe ,Bills,280.88,0
717280158,Blue,300,0,85,18-06-2023,Week-25,Q2,2023,2976,254507.52,1817,155389.84,3332,284952.64,60,0.611,Swipe ,Bills,266.56,0
717281658,Blue,150,0,114,18-06-2023,Week-25,Q2,2023,6060,518251.2,1687,144272.24,3953,338060.56,65,0.278,Chip ,Food,395.3,0
717283008,Blue,300,1,95,18-06-2023,Week-25,Q2,2023,7469,638748.88,1378,117846.56,15225,1302042,108,0.184,Swipe ,Fuel,3197.25,0
717284133,Blue,490,0,96,18-06-2023,Week-25,Q2,2023,3472,296925.44,2517,215253.84,4520,386550.4,84,0.725,Swipe ,Bills,1265.6,0
717287883,Blue,125,1,84,18-06-2023,Week-25,Q2,2023,5516,471728.32,2517,215253.84,1532,131016.64,24,0.456,Swipe ,Bills,245.12,0
717291333,Blue,125,1,74,18-06-2023,Week-25,Q2,2023,16722,1430065.44,0,0,15110,1292207.2,113,0,Chip ,Grocery,3626.4,0
717292758,Blue,415,1,118,18-06-2023,Week-25,Q2,2023,6347,542795.44,0,0,1161,99288.72,44,0,Swipe ,Bills,92.88,0
717295683,Blue,200,0,40,18-06-2023,Week-25,Q2,2023,3460,295899.2,1881,160863.12,1546,132213.92,35,0.544,Swipe ,Bills,216.44,0
717296808,Blue,460,1,137,18-06-2023,Week-25,Q2,2023,3006,257073.12,2517,215253.84,1661,142048.72,32,0.837,Swipe ,Travel,465.08,0
717297708,Blue,290,0,93,18-06-2023,Week-25,Q2,2023,2441,208754.32,1672,142989.44,4439,379623.28,74,0.685,Chip ,Grocery,887.8,0
717299958,Blue,325,1,84,18-06-2023,Week-25,Q2,2023,2453,209780.56,1534,131187.68,4185,357901.2,66,0.625,Chip ,Bills,585.9,0
717301908,Blue,125,1,66,18-06-2023,Week-25,Q2,2023,3312,283242.24,1624,138884.48,1973,168730.96,55,0.49,Swipe ,Fuel,572.17,0
717307158,Blue,465,1,108,18-06-2023,Week-25,Q2,2023,1853,158468.56,1314,112373.28,5331,455907.12,79,0.709,Swipe ,Bills,746.34,0
717308433,Blue,415,0,76,18-06-2023,Week-25,Q2,2023,1960,167619.2,0,0,2253,192676.56,39,0,Chip ,Travel,315.42,0
717310458,Blue,325,1,74,18-06-2023,Week-25,Q2,2023,5780,494305.6,938,80217.76,2960,253139.2,65,0.162,Swipe ,Food,562.4,0
717316008,Blue,340,1,118,18-06-2023,Week-25,Q2,2023,3782,323436.64,0,0,14977,1280833.04,117,0,Chip ,Entertainment,2246.55,0
717321783,Blue,280,0,64,18-06-2023,Week-25,Q2,2023,10344,884618.88,1274,108952.48,1617,138285.84,47,0.123,Swipe ,Bills,97.02,0
717322833,Blue,415,1,136,18-06-2023,Week-25,Q2,2023,10604,906854.08,1988,170013.76,1578,134950.56,30,0.187,Swipe ,Bills,142.02,0
717324183,Silver,390,1,91,18-06-2023,Week-25,Q2,2023,14305,1223363.6,1288,110149.76,14769,1263044.88,119,0.09,Chip ,Travel,3987.63,0
717325158,Blue,300,0,69,18-06-2023,Week-25,Q2,2023,1438.3,123003.416,883,75514.16,4474,382616.48,63,0.614,Online ,Bills,1297.46,0
717327783,Blue,200,1,119,18-06-2023,Week-25,Q2,2023,9959,851693.68,1476,126227.52,2760,236035.2,44,0.148,Online ,Fuel,717.6,0
717331758,Blue,200,0,84,18-06-2023,Week-25,Q2,2023,34516,2951808.32,2517,215253.84,4228,361578.56,83,0.073,Swipe ,Grocery,549.64,0
717332733,Silver,250,0,112,18-06-2023,Week-25,Q2,2023,34516,2951808.32,0,0,2851,243817.52,80,0,Swipe ,Grocery,513.18,0
717334233,Blue,280,1,111,18-06-2023,Week-25,Q2,2023,9525,814578,2517,215253.84,4804,410838.08,79,0.264,Swipe ,Fuel,1008.84,0
717336408,Blue,300,1,100,18-06-2023,Week-25,Q2,2023,1952,166935.04,1411,120668.72,2452,209695.04,44,0.723,Chip ,Fuel,686.56,0
717338733,Blue,360,1,82,18-06-2023,Week-25,Q2,2023,6012,514146.24,0,0,2801,239541.52,72,0,Swipe ,Bills,476.17,0
717340608,Gold,100,1,110,18-06-2023,Week-25,Q2,2023,34516,2951808.32,1873,160178.96,7703,658760.56,104,0.054,Swipe ,Entertainment,539.21,0
717343833,Blue,480,0,75,18-06-2023,Week-25,Q2,2023,3127,267421.04,2094,179078.88,4518,386379.36,86,0.67,Swipe ,Bills,948.78,0
717346833,Blue,95,0,119,18-06-2023,Week-25,Q2,2023,1621,138627.92,0,0,3764,321897.28,76,0,Swipe ,Food,263.48,0
717348258,Blue,285,1,104,18-06-2023,Week-25,Q2,2023,4459,381333.68,1899,162402.48,2502,213971.04,48,0.426,Swipe ,Entertainment,225.18,0
717353433,Blue,110,1,66,18-06-2023,Week-25,Q2,2023,21498,1838508.96,1542,131871.84,13015,1113042.8,104,0.072,Swipe ,Fuel,3123.6,0
717354558,Blue,415,0,74,18-06-2023,Week-25,Q2,2023,3106,265625.12,1120,95782.4,683,58410.16,17,0.361,Swipe ,Bills,81.96,0
717355533,Blue,395,0,58,18-06-2023,Week-25,Q2,2023,34516,2951808.32,1307,111774.64,13759,1176669.68,120,0.038,Chip ,Fuel,825.54,0
717358158,Blue,465,0,106,18-06-2023,Week-25,Q2,2023,5489,469419.28,1189,101683.28,3215,274946.8,64,0.217,Swipe ,Grocery,803.75,0
717359208,Blue,175,1,157,18-06-2023,Week-25,Q2,2023,4945,422896.4,1779,152140.08,4037,345244.24,72,0.36,Swipe ,Grocery,1009.25,0
717364458,Blue,190,0,70,18-06-2023,Week-25,Q2,2023,4331,370387.12,1445,123576.4,2053,175572.56,33,0.334,Swipe ,Bills,225.83,0
717365958,Blue,250,0,129,18-06-2023,Week-25,Q2,2023,1438.3,123003.416,0,0,4765,407502.8,71,0,Swipe ,Food,1143.6,0
717368208,Blue,350,1,113,18-06-2023,Week-25,Q2,2023,26723,2285350.96,0,0,2138,182841.76,43,0,Chip ,Grocery,427.6,0
717370533,Blue,385,1,68,18-06-2023,Week-25,Q2,2023,34516,2951808.32,2088,178565.76,6453,551860.56,89,0.06,Swipe ,Bills,774.36,0
717371583,Blue,250,0,72,18-06-2023,Week-25,Q2,2023,1883,161034.16,400,34208,1954,167106.08,45,0.212,Online ,Fuel,214.94,0
717374358,Blue,415,1,84,18-06-2023,Week-25,Q2,2023,3637,311036.24,1998,170868.96,2161,184808.72,56,0.549,Swipe ,Bills,410.59,0
717376758,Blue,425,0,82,18-06-2023,Week-25,Q2,2023,2238,191393.76,1324,113228.48,4108,351316.16,72,0.592,Chip ,Fuel,534.04,0
717380133,Blue,200,1,83,18-06-2023,Week-25,Q2,2023,3305,282643.6,1909,163257.68,4218,360723.36,72,0.578,Swipe ,Grocery,590.52,0
717381183,Blue,245,1,107,18-06-2023,Week-25,Q2,2023,1674,143160.48,752,64311.04,4513,385951.76,57,0.449,Swipe ,Entertainment,1083.12,0
717382608,Silver,470,1,79,18-06-2023,Week-25,Q2,2023,26692,2282699.84,2517,215253.84,8780,750865.6,86,0.094,Swipe ,Food,1668.2,0
717384183,Blue,450,0,56,18-06-2023,Week-25,Q2,2023,2669,228252.88,2048,175144.96,4863,415883.76,79,0.767,Swipe ,Food,1069.86,0
717385083,Blue,125,0,93,18-06-2023,Week-25,Q2,2023,4916,420416.32,1122,95953.44,4813,411607.76,87,0.228,Swipe ,Food,481.3,0
717385983,Blue,300,0,103,18-06-2023,Week-25,Q2,2023,2490,212944.8,0,0,1645,140680.4,30,0,Swipe ,Entertainment,164.5,0
717387933,Blue,295,1,101,18-06-2023,Week-25,Q2,2023,2976,254507.52,2257,193018.64,3837,328140.24,57,0.758,Chip ,Grocery,575.55,0
717389433,Silver,300,0,106,18-06-2023,Week-25,Q2,2023,33371,2853887.92,0,0,3638,311121.76,67,0,Chip ,Fuel,873.12,0
717390408,Blue,420,0,77,18-06-2023,Week-25,Q2,2023,4167,356361.84,0,0,7590,649096.8,87,0,Chip ,Food,1593.9,0
717392358,Blue,110,1,91,18-06-2023,Week-25,Q2,2023,23412,2002194.24,1078,92190.56,1786,152738.72,50,0.046,Swipe ,Bills,321.48,0
717395733,Blue,300,1,86,18-06-2023,Week-25,Q2,2023,4142,354223.84,688,58837.76,4512,385866.24,81,0.166,Swipe ,Entertainment,451.2,0
717397983,Blue,125,1,113,18-06-2023,Week-25,Q2,2023,23402,2001339.04,958,81928.16,7570,647386.4,98,0.041,Swipe ,Bills,1589.7,1
717399183,Blue,245,1,81,18-06-2023,Week-25,Q2,2023,8058,689120.16,1176,100571.52,2774,237232.48,52,0.146,Swipe ,Fuel,360.62,1
717400533,Blue,95,1,77,18-06-2023,Week-25,Q2,2023,2704,231246.08,789,67475.28,4839,413831.28,92,0.292,Chip ,Food,580.68,1
717401883,Blue,270,1,125,18-06-2023,Week-25,Q2,2023,6985,597357.2,1130,96637.6,1694,144870.88,44,0.162,Swipe ,Bills,338.8,1
717403158,Blue,300,1,117,18-06-2023,Week-25,Q2,2023,9634,823899.68,2076,177539.52,14218,1215923.36,102,0.215,Swipe ,Grocery,2843.6,1
717405408,Blue,375,1,94,18-06-2023,Week-25,Q2,2023,3934,336435.68,1911,163428.72,4143,354309.36,82,0.486,Swipe ,Fuel,828.6,1
717406983,Blue,195,1,67,18-06-2023,Week-25,Q2,2023,5281,451631.12,0,0,8395,717940.4,62,0,Chip ,Travel,1175.3,0
717409533,Blue,290,1,94,18-06-2023,Week-25,Q2,2023,1821,155731.92,1486,127082.72,2824,241508.48,43,0.816,Swipe ,Food,593.04,0
717410508,Silver,200,1,105,18-06-2023,Week-25,Q2,2023,25856,2211205.12,1281,109551.12,3303,282472.56,70,0.05,Chip ,Bills,495.45,0
717411483,Blue,150,1,94,18-06-2023,Week-25,Q2,2023,34173,2922474.96,1194,102110.88,3731,319075.12,69,0.035,Swipe ,Entertainment,1081.99,0
717412608,Blue,295,0,75,18-06-2023,Week-25,Q2,2023,7225,617882,0,0,738,63113.76,16,0,Swipe ,Travel,147.6,0
