Customer Id,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income(INR),Cust_Satisfaction_Score
717331758,45,M,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,54387,4651176.24,5
717332733,38,F,1,Post-Graduate,Single,NY,91750,no,no,yes,cellular,Govt,33007,2822758.64,5
717334233,29,M,1,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,79065,6761638.8,5
717336408,46,F,2,High School,Married,CA,91750,yes,no,no,cellular,Retirees,27817,2378909.84,2
717338733,38,F,3,Graduate,Single,TX,91750,yes,yes,no,telephone,Govt,32579,2786156.08,1
717340608,51,M,3,Doctorate,Married,NJ,91750,yes,no,no,telephone,Govt,106848,9137640.96,3
717343833,44,M,2,High School,Unknown,TX,91750,yes,yes,no,cellular,Retirees,66487,5685968.24,3
717346833,56,F,4,High School,Married,NJ,91750,no,no,no,cellular,Selfemployeed,41757,3571058.64,1
717348258,50,F,4,High School,Married,CA,91750,no,yes,no,unknown,Selfemployeed,28621,2447667.92,3
717353433,38,M,1,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,122987,10517848.24,1
717354558,54,F,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,1250,106900,1
717355533,41,M,4,High School,Married,CA,90025,no,no,no,telephone,Businessman,140176,11987851.52,2
717358158,48,F,4,Graduate,Unknown,TX,91750,no,no,no,unknown,Businessman,35572,3042117.44,3
717359208,58,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,48269,4127964.88,2
717364458,40,F,4,High School,Married,CA,91750,yes,no,no,cellular,Retirees,20769,1776164.88,3
717365958,54,M,1,Uneducated,Single,TX,91750,yes,no,no,cellular,Selfemployeed,77305,6611123.6,1
717368208,54,F,1,High School,Single,TX,91750,yes,no,no,cellular,Businessman,22312,1908122.24,3
717370533,40,M,3,Graduate,Single,SC,91750,no,no,no,cellular,Retirees,101039,8640855.28,2
717371583,43,F,2,High School,Married,FL,91750,no,yes,no,telephone,Blue-collar,19118,1634971.36,1
717374358,48,F,3,High School,Unknown,TX,91750,yes,yes,no,telephone,Govt,22715,1942586.8,3
717376758,45,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,50497,4318503.44,3
717380133,53,F,1,High School,Married,TX,91750,no,yes,no,cellular,Businessman,53945,4613376.4,3
717381183,54,M,2,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,66197,5661167.44,3
717382608,51,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,116832,9991472.64,1
717384183,49,M,4,Uneducated,Single,TX,91750,yes,yes,no,telephone,Blue-collar,82060,7017771.2,2
717385083,59,M,0,High School,Married,CA,91750,yes,no,yes,cellular,Businessman,79478,6796958.56,3
717385983,61,F,0,Unknown,Unknown,NY,91750,yes,no,no,telephone,Selfemployeed,14975,1280662,1
717387933,42,F,3,High School,Married,CA,91750,no,no,no,cellular,White-collar,43319,3704640.88,3
717389433,35,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,39684,3393775.68,1
717390408,51,M,4,High School,Married,CA,91750,no,yes,no,cellular,Govt,105317,9006709.84,3
717392358,38,F,3,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,15720,1344374.4,3
717395733,39,M,2,Uneducated,Married,FL,91750,yes,yes,yes,cellular,White-collar,66172,5659029.44,3
717397983,52,M,3,Unknown,Single,TX,91750,no,yes,no,cellular,Govt,105060,8984731.2,1
717399183,39,F,4,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,32371,2768367.92,3
717400533,37,M,3,High School,Single,CA,91750,no,no,no,cellular,Blue-collar,80663,6898299.76,3
717401883,42,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14975,1280662,2
717403158,52,M,1,High School,Married,IA,91750,no,no,no,unknown,Businessman,155969,13338468.88,2
717405408,45,F,3,High School,Married,NY,91750,yes,no,yes,cellular,White-collar,51632,4415568.64,3
717406983,43,M,3,Graduate,Married,FL,91750,no,yes,yes,cellular,Businessman,114001,9749365.52,1
717409533,61,F,0,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,32782,2803516.64,3
717410508,37,F,2,Uneducated,Single,CA,91750,yes,yes,no,cellular,Govt,36254,3100442.08,3
717411483,38,F,2,Unknown,Married,TX,91750,no,no,no,cellular,Retirees,41146,3518805.92,1
717412608,53,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,2565,219358.8,3
717413658,31,F,0,Graduate,Married,CA,91750,yes,yes,no,unknown,Retirees,19681,1683119.12,2
717414933,49,F,3,Graduate,Unknown,CA,91750,yes,no,no,cellular,Businessman,42671,3649223.92,1
717418158,44,F,1,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,10405,889835.6,1
717420333,38,F,1,Doctorate,Single,NY,91750,no,yes,no,unknown,Businessman,31644,2706194.88,3
717424458,52,F,3,High School,Married,FL,91750,no,no,no,cellular,Selfemployeed,8250,705540,3
717427983,44,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Govt,31451,2689689.52,3
717429258,65,F,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,27787,2376344.24,1
717432933,49,M,4,Uneducated,Married,TX,91750,no,no,no,cellular,Govt,69729,5963224.08,1
717437058,49,F,2,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,22828,1952250.56,1
717439983,41,M,2,Uneducated,Married,TX,91750,no,no,no,unknown,Govt,112966,9660852.32,3
717442758,41,M,4,Post-Graduate,Married,TX,91750,yes,no,yes,cellular,White-collar,51529,4406760.08,3
717443658,42,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,75183,6429650.16,2
717444558,43,M,0,High School,Single,TX,91750,yes,no,yes,cellular,Retirees,96698,8269612.96,2
717446208,44,M,1,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,92426,7904271.52,2
717448383,64,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,25780,2204705.6,2
717450633,33,F,3,Graduate,Single,FL,91750,no,yes,no,cellular,Govt,18488,1581093.76,1
717451833,46,M,4,Unknown,Married,SC,91750,yes,no,yes,cellular,Blue-collar,68165,5829470.8,2
717457008,44,M,5,Unknown,Single,FL,91750,yes,yes,no,cellular,Businessman,109682,9380004.64,3
717461283,55,F,2,Graduate,Single,CA,91750,yes,yes,yes,cellular,Blue-collar,21065,1801478.8,3
717463608,45,M,3,Unknown,Single,CA,91750,no,no,yes,cellular,Businessman,50707,4336462.64,3
717464958,36,F,1,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,171082,14630932.64,2
717466158,42,M,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,83685,7156741.2,1
717469158,57,F,3,High School,Single,NY,91750,yes,yes,yes,cellular,Selfemployeed,14975,1280662,3
717471933,50,M,1,Doctorate,Single,CA,91750,yes,no,no,cellular,Govt,112056,9583029.12,2
717472833,46,M,3,High School,Single,CA,91750,no,no,yes,cellular,Govt,55306,4729769.12,3
717477783,35,F,1,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,3
717478983,43,F,4,Graduate,Single,FL,91750,no,yes,yes,unknown,Retirees,31602,2702603.04,2
717480783,40,M,3,Graduate,Single,CA,90250,yes,yes,no,cellular,Businessman,203834,17431883.68,1
717482658,62,M,1,Graduate,Single,CA,90250,yes,no,no,cellular,Businessman,171190,14640168.8,3
717483558,29,F,1,High School,Single,NY,91750,no,yes,no,telephone,Retirees,38657,3305946.64,3
717487983,45,F,5,Unknown,Single,TX,91750,yes,no,no,cellular,Govt,20963,1792755.76,1
717489033,51,F,4,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Blue-collar,31083,2658218.16,1
717490008,49,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,56362,4820078.24,1
717491058,63,M,0,Doctorate,Single,NJ,91750,no,yes,no,cellular,White-collar,47560,4067331.2,2
717494358,46,F,4,Doctorate,Married,NY,91750,no,no,no,cellular,Businessman,198832,17004112.64,1
717495258,49,F,3,Uneducated,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,17885,1529525.2,1
717499083,51,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,34199,2924698.48,3
717500133,51,F,3,High School,Single,FL,91750,no,no,no,unknown,Govt,54860,4691627.2,1
717502083,49,F,2,Post-Graduate,Single,CA,91750,no,no,no,unknown,Govt,31787,2718424.24,3
717504258,28,M,0,Uneducated,Single,FL,91750,yes,no,no,unknown,Selfemployeed,14975,1280662,2
717511533,57,F,3,Graduate,Unknown,FL,91750,no,yes,no,telephone,Blue-collar,33756,2886813.12,2
717513933,43,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,103302,8834387.04,3
717516333,46,M,5,Uneducated,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,50993,4360921.36,1
717517758,53,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Govt,25292,2162971.84,2
717518733,40,M,3,High School,Unknown,CA,91750,yes,yes,no,cellular,Govt,101790,8705080.8,2
717521508,55,M,2,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,101386,8670530.72,1
717524433,42,M,4,High School,Married,NY,91750,no,yes,no,telephone,Businessman,74712,6389370.24,1
717529233,55,M,2,High School,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,80685,6900181.2,1
717531483,52,M,2,Graduate,Married,TX,91750,yes,yes,no,telephone,Businessman,62864,5376129.28,2
717534108,48,M,1,Unknown,Married,CA,91750,no,yes,no,cellular,Blue-collar,61612,5269058.24,3
717535083,59,M,0,Graduate,Single,NJ,91750,no,yes,no,unknown,Businessman,101944,8718250.88,1
717538683,42,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,35494,3035446.88,1
717539808,60,F,1,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,11144,953034.88,1
717541308,46,M,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,80642,6896503.84,1
717545808,42,M,2,Graduate,Single,FL,91750,yes,yes,yes,cellular,Blue-collar,68261,5837680.72,2
717547383,44,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,54553,4665372.56,3
717548358,51,F,2,Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,1280662,3
717549408,50,F,2,High School,Married,CA,91750,no,yes,no,cellular,Govt,34280,2931625.6,1
717551358,46,F,3,Graduate,Unknown,CA,91750,yes,yes,no,unknown,Selfemployeed,24757,2117218.64,3
717553683,49,M,2,Graduate,Married,FL,91750,no,no,no,telephone,Govt,70637,6040876.24,3
717556758,44,F,4,Unknown,Married,CA,90706,no,yes,yes,cellular,Businessman,190069,16254700.88,3
717559533,55,M,2,High School,Single,TX,91750,no,yes,no,unknown,Govt,112162,9592094.24,3
717561108,42,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,14975,1280662,3
717565233,38,M,1,Uneducated,Unknown,TX,91750,no,yes,no,unknown,White-collar,128500,10989320,1
717567333,45,F,2,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,1280662,3
717568308,35,M,0,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,58966,5042772.32,1
717569283,46,M,4,High School,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,55255,4725407.6,3
717570258,43,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,63267,5410593.84,2
717571683,47,M,2,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,67655,5785855.6,2
717574683,54,M,2,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,76846,6571869.92,3
717575958,39,F,2,Graduate,Single,CA,91750,yes,no,no,telephone,White-collar,26065,2229078.8,3
717578358,35,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,58091,4967942.32,2
717579258,49,M,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,78094,6678598.88,2
717580458,40,M,3,Uneducated,Married,NJ,91750,no,no,no,cellular,Selfemployeed,108259,9258309.68,3
717581658,46,F,4,Uneducated,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,1280662,3
717582558,47,F,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,Retirees,44134,3774339.68,3
717583908,33,M,2,High School,Married,TX,91750,yes,yes,no,unknown,White-collar,105389,9012867.28,3
717585858,28,F,0,Unknown,Single,CA,91750,no,yes,no,cellular,White-collar,32534,2782307.68,3
717591483,26,F,1,Graduate,Single,FL,91750,yes,yes,no,cellular,Retirees,18561,1587336.72,3
717592758,47,F,4,High School,Married,CA,91750,no,no,no,unknown,Businessman,27097,2317335.44,3
717595908,48,F,4,Doctorate,Unknown,NY,91750,no,no,no,cellular,Selfemployeed,14975,1280662,3
717596883,44,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Blue-collar,97145,8307840.4,2
717599283,38,F,2,Uneducated,Single,FL,91750,no,no,no,unknown,Selfemployeed,16988,1452813.76,3
717600483,52,M,3,High School,Unknown,NE,91750,yes,yes,no,cellular,Blue-collar,103047,8812579.44,3
717602733,46,M,3,High School,Single,MO,91750,no,no,no,cellular,White-collar,52309,4473465.68,1
717603858,53,F,2,Unknown,Married,TX,91750,no,yes,yes,cellular,Govt,57811,4943996.72,3
717609633,47,M,4,Graduate,Married,FL,91750,no,yes,yes,cellular,Blue-collar,51453,4400260.56,1
717613233,43,F,5,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,20884,1785999.68,3
717621333,46,M,1,Unknown,Married,NJ,91750,no,no,no,cellular,White-collar,69960,5982979.2,3
717622308,38,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,54507,4661438.64,1
717623583,53,F,1,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,31336,2679854.72,2
717624708,59,F,2,High School,Married,CA,91750,no,yes,no,cellular,Retirees,30335,2594249.2,3
717626508,60,M,1,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,99827,8537205.04,1
717627333,43,F,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,12497,1068743.44,1
717628608,41,F,3,Doctorate,Single,CA,91750,yes,yes,no,cellular,White-collar,29882,2555508.64,3
717631008,40,F,3,High School,Married,CA,91750,no,no,no,unknown,Govt,17799,1522170.48,3
717631908,47,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,114652,9805039.04,2
717636933,45,M,4,Graduate,Single,CA,91750,yes,yes,yes,cellular,White-collar,38559,3297565.68,2
717637908,57,M,2,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,87071,7446311.92,1
717640083,46,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,1250,106900,2
717642633,54,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,239676,20497091.52,1
717643608,45,F,2,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,1280662,2
717646008,58,M,4,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,58187,4976152.24,3
717646983,56,F,2,Graduate,Single,PA,91750,yes,yes,no,unknown,Govt,31815,2720818.8,3
717648783,49,F,2,High School,Married,NY,91750,no,yes,no,unknown,Selfemployeed,14287,1221824.24,3
717650133,51,F,2,Graduate,Single,CA,91750,no,no,yes,cellular,White-collar,38961,3331944.72,3
717651333,55,M,2,High School,Married,NY,91750,no,no,no,cellular,Govt,68743,5878901.36,3
717655458,37,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,42776,3658203.52,3
717656433,49,M,4,High School,Married,TX,91750,yes,yes,no,cellular,Govt,102173,8737834.96,3
717657333,49,M,2,Unknown,Single,FL,91750,no,yes,no,telephone,Retirees,78176,6685611.52,3
717658758,42,M,4,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,109408,9356572.16,3
717659883,55,F,5,Unknown,Single,FL,91750,yes,no,no,cellular,Govt,38544,3296282.88,3
717661908,43,F,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,31428,2687722.56,3
717663033,35,M,4,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,234318,20038875.36,3
717664008,53,F,1,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,1250,106900,1
717666783,37,F,2,Graduate,Single,FL,91750,no,yes,no,unknown,Blue-collar,26146,2236005.92,1
717667833,40,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,17583,1503698.16,1
717669483,49,F,4,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,1280662,1
717670758,62,F,0,Graduate,Married,FL,91750,no,yes,no,telephone,Selfemployeed,29154,2493250.08,3
717678408,44,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,21075,1802334,3
717682233,40,M,3,Graduate,Single,NY,91750,no,yes,no,unknown,Businessman,108872,9310733.44,1
717683583,48,F,4,Post-Graduate,Unknown,TX,91750,no,no,no,unknown,Blue-collar,13021,1113555.92,3
717684858,38,M,2,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,89602,7662763.04,3
717688233,48,M,3,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,77200,6602144,2
717695058,33,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,77246,6606077.92,1
717696333,42,M,4,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,99286,8490938.72,3
717699408,43,M,5,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,83311,7124756.72,3
717701733,50,F,3,High School,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,14975,1280662,3
717704433,48,M,4,Uneducated,Single,NJ,91750,no,no,no,cellular,Blue-collar,57328,4902690.56,1
717705858,47,F,4,High School,Married,NY,91750,no,no,no,cellular,Retirees,29234,2500091.68,1
717707133,39,F,1,High School,Single,FL,91750,no,no,no,unknown,Retirees,23153,1980044.56,2
717708783,52,F,2,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,56991,4873870.32,3
717711108,40,F,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,172287,14733984.24,3
717713283,45,F,3,Graduate,Single,CA,91750,no,no,yes,cellular,Selfemployeed,14975,1280662,1
717714633,45,F,3,Graduate,Unknown,NY,91750,no,yes,no,unknown,Businessman,208775,17854438,2
717720108,44,F,1,Uneducated,Unknown,MI,91750,yes,no,no,unknown,White-collar,35827,3063925.04,3
717721458,49,F,4,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,29693,2539345.36,3
717722958,45,M,1,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,56194,4805710.88,2
717724233,52,F,3,High School,Single,CA,90250,no,no,no,cellular,Businessman,236409,20217697.68,1
717725433,48,F,3,Post-Graduate,Married,TX,91750,no,yes,yes,unknown,Blue-collar,24374,2084464.48,2
717727308,56,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,76311,6526116.72,3
717728808,38,F,3,Graduate,Married,CA,91750,yes,yes,yes,unknown,Selfemployeed,13532,1157256.64,3
717730533,54,F,2,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,31256,2673013.12,3
717733158,41,M,2,Unknown,Single,TX,91750,no,no,no,unknown,Selfemployeed,53347,4562235.44,3
717740658,42,M,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,51304,4387518.08,1
717742908,54,M,3,High School,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,66692,5703499.84,3
717748608,48,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,Retirees,24247,2073603.44,2
717750858,36,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,41820,3576446.4,2
717755058,50,M,0,High School,Single,NY,91750,no,no,no,cellular,Blue-collar,50149,4288742.48,3
717756258,53,M,4,Uneducated,Single,NJ,91750,no,yes,no,unknown,Selfemployeed,107595,9201524.4,3
717757608,48,M,5,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,117452,10044495.04,1
717758583,46,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14841,1269202.32,3
717759783,50,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,97681,8353679.12,3
717765183,47,M,4,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,87244,7461106.88,3
717769008,46,F,2,Graduate,Single,NY,91750,yes,yes,no,unknown,Blue-collar,28522,2439201.44,1
717773433,45,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,99505,8509667.6,2
717774333,46,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,95425,8160746,2
717775608,50,M,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,81104,6936014.08,3
717776808,39,F,3,Graduate,Married,TX,91750,no,yes,no,telephone,Selfemployeed,20061,1715616.72,3
717781608,30,F,2,Unknown,Single,FL,91750,no,no,no,cellular,White-collar,151124,12924124.48,2
717783483,46,F,2,Uneducated,Single,NY,91750,no,yes,yes,unknown,Businessman,237308,20294580.16,1
717784983,46,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975,1280662,1
717787533,31,M,0,Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,10390,888552.8,1
717788958,58,M,3,High School,Single,FL,91750,no,yes,no,cellular,Businessman,234462,20051190.24,3
717790233,38,M,2,High School,Single,NY,91750,no,yes,no,cellular,Govt,75906,6491481.12,1
717793983,49,F,3,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,28658,2450832.16,1
717797658,37,M,1,Graduate,Married,NY,91750,no,no,yes,cellular,Selfemployeed,88074,7532088.48,3
717800358,39,M,2,High School,Unknown,CA,91750,yes,no,no,cellular,Retirees,78409,6705537.68,3
717804783,46,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,52187,4463032.24,1
717806133,56,F,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,12911,1104148.72,3
717812133,45,M,5,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,47351,4049457.52,3
717813558,41,F,2,Uneducated,Married,FL,91750,no,no,yes,unknown,Blue-collar,12084,1033423.68,2
717819633,55,M,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,50961,4358184.72,3
717822108,48,M,3,Unknown,Single,CA,91750,no,no,no,cellular,Govt,70960,6068499.2,3
717823383,31,M,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,55830,4774581.6,2
717825033,59,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,65983,5642866.16,3
717826308,44,F,3,High School,Single,FL,91750,yes,no,no,unknown,Selfemployeed,49081,4197407.12,3
717828108,51,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,11977,1024273.04,2
717830583,44,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Govt,50328,4304050.56,2
717831783,45,F,3,Post-Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,12646,1081485.92,2
717835908,45,F,5,Graduate,Married,NJ,91750,no,no,no,unknown,Blue-collar,31944,2731850.88,3
717836733,47,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,56110,4798527.2,2
717837858,50,F,4,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,33404,2856710.08,3
717840108,50,F,2,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,15489,1324619.28,1
717841683,56,M,2,High School,Single,CA,91750,no,no,yes,cellular,White-collar,45182,3863964.64,2
717843783,56,F,4,Post-Graduate,Unknown,CA,91750,no,yes,no,unknown,Blue-collar,25883,2213514.16,1
717846108,51,F,4,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,41189,3522483.28,1
717849708,46,F,5,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,59275,5069198,3
717853233,44,M,3,Graduate,Married,SC,91750,yes,yes,no,cellular,Blue-collar,77680,6643193.6,3
717855933,39,F,1,High School,Single,NJ,91750,yes,no,no,cellular,Retirees,58740,5023444.8,3
717856983,50,M,3,Graduate,Single,FL,91750,no,no,no,telephone,White-collar,66335,5672969.2,1
717859233,53,M,1,Graduate,Married,CA,91750,yes,yes,yes,cellular,Govt,113763,9729011.76,3
717860358,51,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,7865,672614.8,1
717862308,45,F,3,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,43293,3702417.36,3
717865008,62,M,2,Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,61902,5293859.04,1
717866133,53,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,22898,1958236.96,2
717870108,48,M,4,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,80795,6909588.4,1
717874533,32,F,2,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,19390,1658232.8,1
717877533,45,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,41677,3564217.04,3
717878883,58,M,4,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,63804,5456518.08,1
717885183,40,F,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,31787,2718424.24,3
717886008,55,M,4,High School,Single,CA,91750,no,yes,no,cellular,White-collar,66919,5722912.88,2
717888108,42,F,1,Doctorate,Married,CA,91750,no,no,no,cellular,Businessman,39586,3385394.72,1
717890583,41,M,3,Doctorate,Single,CA,91750,no,no,no,unknown,Govt,73595,6293844.4,2
717891558,47,F,4,Post-Graduate,Unknown,TX,91750,yes,yes,yes,unknown,Selfemployeed,5525,472498,3
717893358,44,M,4,Unknown,Married,AK,99504,yes,yes,yes,cellular,Businessman,63150,5400588,1
717895833,49,M,2,High School,Single,TX,91750,yes,yes,no,cellular,Businessman,109884,9397279.68,2
717898758,42,M,3,High School,Single,FL,91750,no,no,no,cellular,Businessman,100614,8604509.28,3
717903108,54,M,1,High School,Single,TX,91750,no,no,no,cellular,Businessman,74255,6350287.6,3
717904383,47,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,1
717906783,48,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,11636,995110.72,3
717908208,39,M,3,Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,81827,6997845.04,1
717912483,47,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,12753,1090636.56,3
717914808,49,F,1,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,48601,4156357.52,3
717915783,56,F,1,Unknown,Married,TX,91750,no,no,yes,unknown,Govt,32814,2806253.28,2
717916758,40,F,4,Graduate,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,12517,1070453.84,3
717920583,62,M,0,Uneducated,Single,WA,91750,no,yes,no,telephone,Blue-collar,73603,6294528.56,3
717924933,48,M,2,High School,Married,FL,91750,no,no,no,cellular,Businessman,87284,7464527.68,3
717926358,50,M,3,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,113379,9696172.08,1
717928308,45,F,3,High School,Married,CA,90036,yes,no,no,cellular,Businessman,223135,19082505.2,2
717929133,41,F,5,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,10513,899071.76,1
717930483,44,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,1
717940008,54,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,35614,3045709.28,1
717942033,41,F,3,Doctorate,Single,TX,91750,yes,yes,no,cellular,Businessman,171346,14653509.92,3
717945108,39,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,92824,7938308.48,1
